Timestamp,Close,High,Low,Open,Volume_(BTC),Volume_(Currency),conversionType,conversionSymbol,Weighted_Price
1747376520,103961.51,103979.35,103961.33,103979.35,1.507,156710.46,force_direct,,103988.36098208361
1747376580,103997.03,103997.94,103961.51,103961.51,1.174,122019.41,force_direct,,103934.76149914823
1747376640,104000.87,104021.57,103989.84,103997.03,2.162,224903.76,force_direct,,104025.79093432009
1747376700,103986.77,104000.87,103965.54,104000.87,1.366,142023.32,force_direct,,103970.2196193265
1747376760,104019.78,104019.78,103966.37,103986.77,2.09,217284.48,force_direct,,103963.86602870814
1747376820,104010.96,104037.03,104008.25,104019.78,1.446,150377.63,force_direct,,103995.59474412173
1747376880,103968.7,104010.96,103963.29,104010.96,0.6296,65480.24,force_direct,,104002.92249047013
1747376940,103988.24,103991.64,103966.23,103968.7,0.4676,48619.81,force_direct,,103977.35243798117
1747377000,104009.75,104012.58,103985.73,103988.24,0.3329,34619.22,force_direct,,103992.8507059177
1747377060,104087.11,104100.0,104009.74,104009.75,1.093,113696.61,force_direct,,104022.51601097896
1747377120,104062.33,104087.13,104046.54,104087.11,1.399,145630.12,force_direct,,104095.8684774839
1747377180,104073.02,104073.92,104057.65,104062.33,0.4857,50543.9,force_direct,,104064.03129503809
1747377240,104070.25,104105.55,104066.69,104073.02,1.167,121498.23,force_direct,,104111.59383033418
1747377300,104022.24,104080.62,104007.18,104070.25,1.582,164539.71,force_direct,,104007.402022756
1747377360,103995.11,104022.78,103959.14,104022.24,1.754,182378.1,force_direct,,103978.39224629418
1747377420,104000.65,104010.72,103962.0,103995.11,2.034,211533.62,force_direct,,103998.82989183874
1747377480,104011.04,104050.83,104000.35,104000.65,2.111,219628.32,force_direct,,104039.94315490288
1747377540,104011.12,104011.12,103971.13,104011.04,2.024,210518.48,force_direct,,104011.1067193676
1747377600,104022.98,104041.12,103981.58,104011.12,1.591,165534.55,force_direct,,104044.34318038968
1747377660,104046.35,104050.27,104018.12,104022.98,1.422,147921.14,force_direct,,104023.30520393813
1747377720,104047.02,104064.37,104031.38,104046.35,1.716,178585.73,force_direct,,104070.93822843823
1747377780,104059.58,104061.3,104024.15,104047.02,1.232,128165.39,force_direct,,104030.34902597402
