Timestamp,Close,High,Low,Open,Volume_(BTC),Volume_(Currency),conversionType,conversionSymbol,Weighted_Price
1747390320,103893,103895,103870,103870,0.8931,92778.07,force_direct,,103883.18217444856
1747390380,103834,103893,103834,103893,0.7571,78638.99,force_direct,,103868.69634130235
1747390440,103815,103834,103809,103834,0.01348,1399.57,force_direct,,103825.66765578634
1747390500,103846,103851,103815,103815,0.03386,3516.48,force_direct,,103853.51447135262
1747390560,103865,103865,103846,103846,0.006793,705.6,force_direct,,103871.63256293243
1747390620,103838,103865,103817,103865,0.1808,18775.74,force_direct,,103848.11946902657
1747390680,103821,103838,103819,103838,0.017,1764.79,force_direct,,103811.17647058822
1747390740,103843,103852,103821,103821,0.007916,822.05,force_direct,,103846.63971702881
1747390800,103812,103866,103812,103843,0.0115,1194.34,force_direct,,103855.65217391304
1747390860,103790,103812,103784,103812,0.2462,25553.18,force_direct,,103790.33306255077
1747390920,103835,103835,103786,103790,0.004967,515.71,force_direct,,103827.25991544193
1747390980,103799,103835,103799,103835,0.06889,7151.72,force_direct,,103813.61590942081
1747391040,103753,103799,103751,103799,0.004986,517.29,force_direct,,103748.49578820697
1747391100,103836,103836,103753,103753,0.002839,294.75,force_direct,,103821.76822824939
1747391160,103779,103836,103779,103836,0.08748,9079.11,force_direct,,103784.97942386831
1747391220,103789,103789,103754,103779,0.001263,131.07,force_direct,,103776.72209026128
1747391280,103775,103789,103775,103789,0.009228,957.64,force_direct,,103775.46597312526
1747391340,103734,103775,103734,103775,0.1061,11010.05,force_direct,,103770.49952874646
1747391400,103767,103767,103734,103734,0.0009591,99.51,force_direct,,103753.51892399126
1747391460,103781,103799,103767,103767,0.3439,35685.98,force_direct,,103768.47920907242
1747391520,103801,103821,103781,103781,0.4861,50459.56,force_direct,,103804.89611191113
1747391580,103819,103819,103790,103801,0.7989,82929.73,force_direct,,103804.89422956565
1747391640,103840,103865,103819,103819,0.5134,53320.37,force_direct,,103857.36268017141
1747391700,103849,103855,103837,103840,0.02356,2446.7,force_direct,,103849.7453310696
1747391760,103860,103860,103849,103849,0.2094,21753.02,force_direct,,103882.61700095511
1747391820,103837,103865,103837,103860,0.1907,19806.26,force_direct,,103860.82852648137
1747391880,103823,103837,103823,103837,0.2931,30430.74,force_direct,,103823.74616171955
1747391940,103841,103869,103823,103823,0.008597,892.66,force_direct,,103833.89554495753
1747392000,103825,103875,103825,103841,0.513,53284.01,force_direct,,103867.46588693958
1747392060,103808,103825,103793,103825,0.0643,6675.43,force_direct,,103816.95178849145
1747392120,103830,103830,103807,103808,0.006252,649.16,force_direct,,103832.37364043506
1747392180,103815,103838,103814,103830,0.3418,35481.92,force_direct,,103809.01111761264
1747392240,103806,103815,103804,103815,0.01634,1696.35,force_direct,,103815.7894736842
1747392300,103823,103873,103806,103806,1.571,163085.36,force_direct,,103809.90451941438
1747392360,103825,103825,103799,103823,0.6044,62743.74,force_direct,,103811.61482461945
1747392420,103848,103862,103825,103825,0.06783,7044.89,force_direct,,103860.97596933511
1747392480,103876,103883,103848,103848,0.4482,46562.44,force_direct,,103887.6394466756
1747392540,103840,103876,103840,103876,0.01242,1289.96,force_direct,,103861.51368760064
1747392600,103830,103859,103813,103840,0.05068,5263.23,force_direct,,103852.20994475136
1747392660,103819,103836,103819,103830,0.0162,1681.56,force_direct,,103800.0
1747392720,103827,103827,103819,103819,0.00013,13.5,force_direct,,103846.15384615386
1747392780,103835,103835,103826,103827,0.03325,3452.29,force_direct,,103828.27067669173
1747392840,103835,103854,103820,103835,0.01905,1977.87,force_direct,,103825.1968503937
1747392900,103861,103864,103835,103835,0.1059,11003.62,force_direct,,103905.76015108594
1747392960,103895,103895,103861,103861,0.02112,2194.44,force_direct,,103903.40909090909
1747393020,103889,103895,103884,103895,0.1584,16456.93,force_direct,,103894.76010101009
1747393080,103867,103889,103863,103889,0.1448,15038.3,force_direct,,103855.6629834254
1747393140,103846,103874,103846,103867,0.006776,703.83,force_direct,,103871.01534828809
1747393200,103848,103880,103846,103846,0.009517,988.38,force_direct,,103854.15572134077
1747393260,103838,103854,103838,103848,0.006134,637.0,force_direct,,103847.4078904467
1747393320,103846,103846,103838,103838,0.00121,125.65,force_direct,,103842.97520661158
1747393380,103895,103895,103846,103846,0.333,34594.58,force_direct,,103887.62762762763
1747393440,103907,103907,103894,103895,0.01871,1943.69,force_direct,,103885.08818813469
1747393500,103895,103907,103895,103907,0.01192,1238.69,force_direct,,103916.94630872483
1747393560,103799,103895,103799,103895,0.3412,35430.95,force_direct,,103842.17467760843
1747393620,103799,103799,103799,103799,0.0,0.0,force_direct,,
1747393680,103800,103822,103799,103799,0.3914,40636.0,force_direct,,103822.17680122636
1747393740,103796,103800,103788,103800,0.08058,8363.33,force_direct,,103789.153636138
1747393800,103815,103815,103796,103796,0.01657,1720.04,force_direct,,103804.46590223294
1747393860,103863,103863,103815,103815,0.01177,1221.82,force_direct,,103807.98640611726
1747393920,103864,103873,103863,103863,0.06002,6233.8,force_direct,,103862.04598467179
1747393980,103869,103872,103864,103864,0.02711,2816.34,force_direct,,103885.65105127261
1747394040,103832,103869,103832,103869,0.04678,4858.72,force_direct,,103863.18939717828
1747394100,103806,103832,103776,103832,0.05758,5976.99,force_direct,,103803.23028829455
1747394160,103800,103806,103774,103806,0.1967,20419.64,force_direct,,103811.08286731062
1747394220,103807,103833,103800,103800,0.1157,12009.93,force_direct,,103802.33362143475
1747394280,103818,103837,103807,103807,0.8823,91595.6,force_direct,,103814.57554119914
1747394340,103818,103848,103818,103818,1.409,146358.39,force_direct,,103873.9460610362
1747394400,103805,103818,103775,103818,0.1936,20087.0,force_direct,,103755.1652892562
1747394460,103932,103932,103805,103805,1.425,148092.43,force_direct,,103924.51228070175
1747394520,103831,103932,103830,103932,0.1059,10993.98,force_direct,,103814.73087818697
1747394580,103758,103838,103756,103831,0.2202,22862.53,force_direct,,103826.2034514078
1747394640,103704,103759,103704,103758,0.007777,806.71,force_direct,,103730.23016587373
1747394700,103647,103717,103642,103704,0.2648,27457.08,force_direct,,103689.87915407856
1747394760,103676,103676,103647,103647,0.04994,5176.04,force_direct,,103645.17420905086
1747394820,103652,103688,103647,103676,0.2325,24097.28,force_direct,,103644.21505376343
1747394880,103706,103706,103646,103652,0.3218,33372.79,force_direct,,103706.61901802363
1747394940,103662,103706,103662,103706,0.005204,539.46,force_direct,,103662.56725595695
1747395000,103630,103672,103630,103662,0.0428,4437.15,force_direct,,103671.72897196261
1747395060,103622,103630,103621,103630,2.31,239346.54,force_direct,,103613.22077922078
1747395120,103663,103663,103622,103622,0.004028,417.53,force_direct,,103656.90168818271
1747395180,103736,103736,103663,103663,0.009085,942.23,force_direct,,103712.71326362136
1747395240,103753,103762,103736,103736,0.01315,1364.66,force_direct,,103776.42585551331
1747395300,103744,103757,103744,103753,0.1561,16192.72,force_direct,,103732.99167200513
1747395360,103719,103744,103701,103744,0.05576,5782.86,force_direct,,103709.82783357245
1747395420,103725,103725,103713,103719,0.00533,552.83,force_direct,,103720.4502814259
1747395480,103720,103725,103720,103725,0.01046,1085.36,force_direct,,103762.90630975142
1747395540,103697,103720,103689,103720,0.009729,1008.92,force_direct,,103702.33323054784
1747395600,103719,103722,103697,103697,0.04076,4227.48,force_direct,,103716.38861629048
1747395660,103678,103721,103678,103719,0.009611,996.74,force_direct,,103708.25096243888
1747395720,103643,103678,103641,103678,0.00981,1016.75,force_direct,,103644.24057084609
1747395780,103621,103643,103621,103643,0.08144,8440.19,force_direct,,103636.91060903734
1747395840,103621,103622,103621,103621,3.163,327744.69,force_direct,,103618.3022447044
1747395900,103621,103622,103621,103621,2.286,236848.58,force_direct,,103608.30271216098
1747395960,103640,103640,103621,103621,0.00477,494.39,force_direct,,103645.70230607966
1747396020,103667,103667,103640,103640,0.002701,280.02,force_direct,,103672.71380970012
1747396080,103670,103671,103660,103667,0.1079,11185.9,force_direct,,103669.13809082484
1747396140,103710,103727,103669,103670,0.02597,2692.77,force_direct,,103687.7165960724
1747396200,103735,103735,103710,103710,0.45,46679.63,force_direct,,103732.5111111111
1747396260,103717,103735,103692,103735,0.1126,11678.01,force_direct,,103712.34458259324
1747396320,103715,103717,103694,103717,0.05349,5547.94,force_direct,,103719.19985043933
1747396380,103712,103715,103694,103715,0.06812,7064.78,force_direct,,103710.80446271285
1747396440,103712,103721,103710,103712,0.5705,59170.76,force_direct,,103717.37072743208
1747396500,103701,103726,103680,103712,0.3576,37083.77,force_direct,,103701.81767337807
1747396560,103668,103701,103668,103701,0.06382,6616.83,force_direct,,103679.56753368849
1747396620,103677,103677,103667,103668,0.2014,20884.76,force_direct,,103697.91459781528
1747396680,103687,103687,103670,103677,0.4718,48910.99,force_direct,,103668.90631623569
1747396740,103705,103705,103687,103687,0.03326,3448.49,force_direct,,103682.80216476248
1747396800,103669,103712,103669,103705,0.8417,87288.89,force_direct,,103705.46513009386
1747396860,103645,103670,103645,103669,0.01973,2045.17,force_direct,,103657.88139888494
1747396920,103645,103645,103624,103645,0.01412,1463.1,force_direct,,103618.98016997166
1747396980,103703,103713,103645,103645,0.1304,13521.39,force_direct,,103691.64110429448
1747397040,103695,103725,103695,103703,0.007755,804.23,force_direct,,103704.70664087686
1747397100,103745,103745,103695,103695,0.3106,32223.82,force_direct,,103747.00579523503
1747397160,103755,103757,103743,103745,0.5968,61919.08,force_direct,,103751.80965147454
1747397220,103781,103782,103755,103755,0.1316,13652.92,force_direct,,103745.59270516718
1747397280,103795,103795,103755,103781,2.012,208792.04,force_direct,,103773.37972166999
1747397340,103807,103807,103794,103795,0.25,25952.34,force_direct,,103809.36
1747397400,103806,103807,103790,103807,0.02098,2177.3,force_direct,,103779.79027645379
1747397460,103766,103807,103766,103806,0.01717,1781.83,force_direct,,103775.77169481653
1747397520,103775,103775,103755,103766,0.04362,4526.03,force_direct,,103760.43099495643
1747397580,103759,103775,103756,103775,0.002952,306.29,force_direct,,103756.77506775068
1747397640,103754,103759,103754,103759,0.06526,6771.69,force_direct,,103764.78700582286
1747397700,103709,103754,103709,103754,0.5226,54195.07,force_direct,,103702.7745885955
1747397760,103672,103709,103668,103709,0.2057,21320.18,force_direct,,103646.96159455518
1747397820,103678,103679,103653,103672,0.003136,325.14,force_direct,,103679.8469387755
1747397880,103691,103691,103678,103678,0.2917,30243.99,force_direct,,103681.83064792595
1747397940,103748,103748,103691,103691,0.144,14934.04,force_direct,,103708.61111111112
1747398000,103740,103748,103729,103748,0.01224,1269.32,force_direct,,103702.61437908497
1747398060,103714,103740,103711,103740,0.01026,1064.13,force_direct,,103716.37426900586
1747398120,103644,103714,103644,103714,0.01794,1859.77,force_direct,,103666.10925306576
1747398180,103610,103644,103607,103644,0.01091,1130.36,force_direct,,103607.6993583868
1747398240,103631,103631,103610,103610,0.01518,1573.35,force_direct,,103646.24505928853
1747398300,103595,103643,103571,103631,0.3103,32156.28,force_direct,,103629.64872703834
1747398360,103682,103710,103595,103595,0.003044,315.6,force_direct,,103679.36925098556
1747398420,103699,103710,103682,103682,0.009993,1036.13,force_direct,,103685.57990593417
1747398480,103696,103703,103689,103699,0.5446,56473.9,force_direct,,103697.94344473009
1747398540,103650,103696,103644,103696,0.1319,13674.17,force_direct,,103670.73540561032
1747398600,103682,103692,103640,103650,1.21,125448.17,force_direct,,103676.17355371901
1747398660,103654,103694,103654,103682,0.3535,36643.79,force_direct,,103659.94342291373
1747398720,103664,103683,103654,103654,0.3,31101.83,force_direct,,103672.76666666668
1747398780,103660,103697,103641,103664,0.2109,21867.48,force_direct,,103686.48648648648
1747398840,103712,103712,103660,103660,0.1849,19173.18,force_direct,,103694.86208761492
1747398900,103756,103756,103712,103712,0.08105,8409.64,force_direct,,103758.66748920419
1747398960,103733,103756,103733,103756,0.008897,922.93,force_direct,,103734.96684275598
1747399020,103688,103733,103682,103733,0.1534,15908.25,force_direct,,103704.36766623206
1747399080,103620,103698,103620,103688,0.02919,3025.19,force_direct,,103637.8896882494
1747399140,103619,103644,103595,103620,0.04535,4699.14,force_direct,,103619.4046306505
1747399200,103624,103638,103613,103619,0.06257,6483.43,force_direct,,103618.82691385648
1747399260,103665,103665,103609,103624,0.01615,1673.75,force_direct,,103637.77089783282
1747399320,103708,103714,103665,103665,0.0373,3868.84,force_direct,,103722.25201072387
1747399380,103696,103708,103695,103708,0.001837,190.49,force_direct,,103696.2438758846
1747399440,103645,103696,103644,103696,0.1118,11585.41,force_direct,,103626.20751341681
1747399500,103601,103645,103597,103645,0.008361,866.35,force_direct,,103617.98827891401
1747399560,103623,103627,103601,103601,0.009247,958.17,force_direct,,103619.55228722829
1747399620,103658,103658,103623,103623,0.08766,9084.42,force_direct,,103632.44353182752
1747399680,103657,103658,103655,103658,0.0216,2238.68,force_direct,,103642.59259259258
1747399740,103715,103715,103657,103657,0.1988,20606.73,force_direct,,103655.58350100603
1747399800,103707,103715,103705,103715,0.0854,8856.84,force_direct,,103710.07025761124
1747399860,103674,103707,103672,103707,0.1157,12002.46,force_direct,,103737.77009507346
1747399920,103652,103690,103652,103674,0.001432,148.46,force_direct,,103673.18435754192
1747399980,103661,103661,103647,103652,0.004076,422.46,force_direct,,103645.73110893033
1747400040,103613,103661,103612,103661,0.01113,1152.76,force_direct,,103572.32704402517
1747400100,103632,103656,103613,103613,0.009958,1031.95,force_direct,,103630.24703755775
1747400160,103567,103632,103567,103632,0.166,17200.95,force_direct,,103620.18072289157
1747400220,103577,103585,103567,103567,0.04125,4272.47,force_direct,,103575.0303030303
1747400280,103555,103577,103554,103577,0.02267,2347.14,force_direct,,103535.06837229819
1747400340,103549,103560,103549,103555,0.0606,6275.9,force_direct,,103562.70627062705
1747400400,103549,103549,103549,103549,0.0,0.0,force_direct,,
1747400460,103575,103575,103549,103549,0.001946,201.5,force_direct,,103545.73484069887
1747400520,103595,103595,103571,103575,0.08429,8732.31,force_direct,,103598.41025032624
1747400580,103579,103595,103579,103595,0.001175,121.72,force_direct,,103591.48936170213
1747400640,103600,103600,103579,103579,0.04984,5162.96,force_direct,,103590.69020866773
1747400700,103639,103639,103600,103600,0.06201,6426.3,force_direct,,103633.28495403967
1747400760,103639,103639,103639,103639,0.0,0.0,force_direct,,
1747400820,103672,103675,103639,103639,0.09382,9726.3,force_direct,,103669.7932210616
1747400880,103671,103672,103671,103672,0.01711,1773.46,force_direct,,103650.49678550556
1747400940,103688,103696,103671,103671,0.8467,87797.25,force_direct,,103693.45695051376
1747401000,103689,103689,103688,103688,0.002991,310.13,force_direct,,103687.72985623537
1747401060,103669,103690,103669,103689,0.647,67086.32,force_direct,,103688.28438948996
1747401120,103680,103680,103669,103669,0.000873,90.51,force_direct,,103676.9759450172
1747401180,103688,103689,103680,103680,0.04469,4633.37,force_direct,,103678.00402774669
1747401240,103647,103689,103647,103688,0.1191,12343.68,force_direct,,103641.30982367758
1747401300,103655,103672,103647,103647,0.2567,26607.73,force_direct,,103653.01908843008
1747401360,103664,103664,103655,103655,0.006953,720.76,force_direct,,103661.72875017978
1747401420,103670,103682,103664,103664,0.09592,9944.48,force_direct,,103674.72894078397
1747401480,103630,103670,103623,103670,0.0926,9596.54,force_direct,,103634.34125269979
1747401540,103626,103630,103626,103630,0.006186,641.03,force_direct,,103625.92951826706
1747401600,103595,103626,103595,103626,0.02632,2726.4,force_direct,,103586.62613981763
1747401660,103644,103644,103575,103595,0.1028,10645.94,force_direct,,103559.72762645915
1747401720,103655,103658,103635,103644,0.01968,2040.23,force_direct,,103670.22357723578
1747401780,103677,103691,103655,103655,0.00969,1004.57,force_direct,,103670.79463364293
1747401840,103693,103693,103677,103677,0.2848,29536.68,force_direct,,103710.25280898876
1747401900,103578,103693,103571,103693,0.1595,16522.1,force_direct,,103586.83385579936
1747401960,103549,103578,103549,103578,0.0558,5778.65,force_direct,,103560.0358422939
1747402020,103562,103562,103549,103549,0.000489,50.64,force_direct,,103558.28220858896
1747402080,103550,103562,103547,103562,0.00708,733.12,force_direct,,103548.02259887005
1747402140,103550,103560,103547,103550,0.03305,3422.01,force_direct,,103540.39334341905
1747402200,103547,103550,103534,103550,0.005771,597.53,force_direct,,103540.11436492809
1747402260,103504,103576,103497,103547,1.014,104928.19,force_direct,,103479.47731755424
1747402320,103498,103564,103498,103504,0.8871,91846.01,force_direct,,103535.12569045203
1747402380,103547,103577,103498,103498,0.01429,1479.41,force_direct,,103527.64170748775
1747402440,103678,103678,103547,103547,0.0229,2374.41,force_direct,,103686.02620087336
1747402500,103780,103780,103678,103678,0.4057,42099.55,force_direct,,103770.15035740695
1747402560,103759,103844,103759,103780,0.3478,36114.58,force_direct,,103837.20529039679
1747402620,103752,103776,103752,103759,0.5068,52584.59,force_direct,,103758.07024467245
1747402680,103801,103801,103740,103752,0.01179,1223.49,force_direct,,103773.5368956743
1747402740,103926,103926,103801,103801,0.01326,1377.42,force_direct,,103877.82805429866
1747402800,103877,103960,103877,103926,6.646,690711.86,force_direct,,103928.9587721938
1747402860,103803,103877,103803,103877,2.054,213276.88,force_direct,,103834.89776046739
1747402920,103671,103803,103645,103803,2.82,292306.21,force_direct,,103654.68439716313
1747402980,103743,103743,103645,103671,8.246,854700.98,force_direct,,103650.37351443124
1747403040,103777,103789,103700,103743,3.298,342282.54,force_direct,,103784.88174651303
1747403100,103897,103897,103777,103777,1.121,116369.19,force_direct,,103808.37644959858
1747403160,103872,103916,103836,103897,1.185,123068.65,force_direct,,103855.40084388184
1747403220,103919,103931,103872,103872,0.8532,88661.99,force_direct,,103917.00656352556
1747403280,103900,103926,103889,103919,0.7914,82236.17,force_direct,,103912.26939600708
1747403340,103882,103928,103870,103900,0.3416,35489.36,force_direct,,103891.56908665106
1747403400,103861,103932,103861,103882,0.1694,17603.16,force_direct,,103914.75796930342
1747403460,103920,103920,103861,103861,0.1119,11624.27,force_direct,,103880.87578194817
1747403520,103932,103932,103920,103920,1.272,132230.98,force_direct,,103955.17295597485
1747403580,103932,103932,103928,103932,6.312,655991.1,force_direct,,103927.61406844105
1747403640,103944,103969,103932,103932,3.895,404831.01,force_direct,,103936.07445442876
1747403700,104007,104007,103917,103944,2.64,274525.78,force_direct,,103987.03787878789
1747403760,104006,104007,103993,104007,0.4905,51014.73,force_direct,,104005.56574923548
1747403820,104111,104112,104006,104006,6.39,665030.73,force_direct,,104073.66666666667
1747403880,104106,104118,104106,104111,8.538,888954.34,force_direct,,104117.39751698289
1747403940,104036,104106,104019,104106,1.612,167736.59,force_direct,,104054.95657568237
1747404000,103888,104042,103795,104036,8.779,911460.39,force_direct,,103822.80328055588
1747404060,103857,103924,103842,103888,0.9606,99800.18,force_direct,,103893.58734124505
1747404120,103842,103957,103842,103857,0.03368,3500.44,force_direct,,103932.30403800475
1747404180,103733,103842,103733,103842,7.195,746722.02,force_direct,,103783.46351633078
1747404240,103824,103824,103720,103733,0.198,20538.19,force_direct,,103728.23232323231
1747404300,103709,103824,103708,103824,0.5612,58215.83,force_direct,,103734.5509622238
1747404360,103658,103709,103658,103709,1.457,151104.88,force_direct,,103709.59505833905
1747404420,103717,103717,103658,103658,0.08484,8797.22,force_direct,,103691.89061763318
1747404480,103633,103734,103633,103717,1.601,165894.36,force_direct,,103619.21299188006
1747404540,103697,103697,103633,103633,0.6179,64040.71,force_direct,,103642.51497005988
1747404600,103679,103722,103679,103697,0.2163,22429.24,force_direct,,103695.05316689784
1747404660,103608,103679,103608,103679,0.7077,73331.56,force_direct,,103619.55630917056
1747404720,103596,103608,103559,103608,1.718,177953.07,force_direct,,103581.53084982539
1747404780,103622,103622,103596,103596,0.1062,11002.61,force_direct,,103602.73069679849
1747404840,103669,103707,103622,103622,0.01708,1770.59,force_direct,,103664.51990632317
1747404900,103761,103761,103629,103669,0.06625,6866.21,force_direct,,103640.90566037735
1747404960,103784,103812,103761,103761,0.1443,14976.62,force_direct,,103788.08038808039
1747405020,103855,103855,103782,103784,0.1096,11383.39,force_direct,,103863.04744525546
1747405080,103832,103859,103830,103855,1.346,139772.61,force_direct,,103842.94947994055
1747405140,103858,103859,103832,103832,0.6619,68742.49,force_direct,,103856.30759933525
1747405200,103799,103858,103793,103858,1.979,205385.51,force_direct,,103782.47094492168
1747405260,103862,103863,103799,103799,0.02312,2400.82,force_direct,,103841.69550173011
1747405320,103895,103895,103855,103862,14.59,1515285.7,force_direct,,103857.82727895818
1747405380,103932,103932,103895,103895,0.9707,100867.43,force_direct,,103912.05315751518
1747405440,103916,103957,103916,103932,1.558,161965.97,force_direct,,103957.6187419769
1747405500,103932,103957,103910,103916,0.2676,27812.08,force_direct,,103931.53961136025
1747405560,103982,103982,103932,103932,1.07,111286.3,force_direct,,104005.88785046729
1747405620,103994,103994,103982,103982,0.5402,56173.46,force_direct,,103986.41243983709
1747405680,103948,103994,103948,103994,0.1526,15869.1,force_direct,,103991.48099606815
1747405740,103867,103948,103865,103948,0.03832,3981.24,force_direct,,103894.57202505218
1747405800,103852,103867,103848,103867,0.00161,167.24,force_direct,,103875.77639751552
1747405860,103771,103852,103770,103852,0.06312,6551.14,force_direct,,103788.6565272497
1747405920,103814,103818,103771,103771,0.006417,666.07,force_direct,,103797.72479351723
1747405980,103806,103848,103806,103814,0.06835,7096.86,force_direct,,103831.16313094368
1747406040,103735,103806,103711,103806,0.1221,12669.58,force_direct,,103763.96396396396
1747406100,103721,103735,103694,103735,0.0602,6242.16,force_direct,,103690.36544850499
1747406160,103701,103772,103701,103721,0.1708,17713.97,force_direct,,103711.7681498829
1747406220,103720,103720,103681,103701,0.1269,13155.64,force_direct,,103669.34594168635
1747406280,103763,103775,103720,103720,0.1926,19984.58,force_direct,,103762.09761163034
1747406340,103670,103769,103670,103763,4.099,425080.29,force_direct,,103703.41302756769
1747406400,103572,103670,103571,103670,13.66,1416409.02,force_direct,,103690.26500732065
1747406460,103547,103572,103546,103572,1.107,114688.78,force_direct,,103603.23396567299
1747406520,103448,103547,103448,103547,4.034,417544.71,force_direct,,103506.37332672287
1747406580,103490,103522,103422,103448,2.138,221184.27,force_direct,,103453.82132834425
1747406640,103397,103490,103397,103490,1.285,132852.6,force_direct,,103387.23735408562
1747406700,103469,103469,103397,103397,0.5183,53604.77,force_direct,,103424.21377580552
1747406760,103502,103502,103413,103469,0.02342,2422.51,force_direct,,103437.66011955595
1747406820,103500,103502,103459,103502,0.01084,1121.41,force_direct,,103451.10701107011
1747406880,103568,103568,103423,103500,0.1928,19967.4,force_direct,,103565.35269709544
1747406940,103594,103594,103568,103568,0.00256,265.16,force_direct,,103578.125
1747407000,103660,103660,103594,103594,0.007324,758.83,force_direct,,103608.68377935555
1747407060,103671,103671,103652,103660,0.08955,9283.49,force_direct,,103668.2300390843
1747407120,103626,103671,103626,103671,0.05691,5897.98,force_direct,,103636.97065542082
1747407180,103620,103633,103601,103626,0.01505,1559.09,force_direct,,103594.01993355482
1747407240,103602,103620,103602,103620,0.0006,62.16,force_direct,,103600.0
1747407300,103642,103646,103600,103602,0.275,28499.58,force_direct,,103634.83636363636
1747407360,103611,103642,103591,103642,0.005077,526.04,force_direct,,103612.36950955288
1747407420,103626,103632,103611,103611,0.001749,181.2,force_direct,,103602.05831903945
1747407480,103576,103666,103576,103626,0.01167,1209.62,force_direct,,103652.09940017137
1747407540,103610,103610,103576,103576,0.0007625,79.01,force_direct,,103619.67213114754
1747407600,103719,103719,103610,103610,0.01007,1043.77,force_direct,,103651.43992055609
1747407660,103733,103733,103696,103719,12.97,1345346.03,force_direct,,103727.52737085582
1747407720,103891,103895,103733,103733,6.083,631434.27,force_direct,,103803.10208778564
1747407780,103883,103897,103865,103891,0.5116,53151.11,force_direct,,103891.92728694291
1747407840,104069,104069,103883,103883,6.61,687556.03,force_direct,,104017.55370650529
1747407900,104026,104094,104025,104069,1.201,125020.41,force_direct,,104096.92756036636
1747407960,104053,104069,104026,104026,0.1835,19090.3,force_direct,,104034.33242506812
1747408020,104057,104057,104029,104053,0.2724,28341.36,force_direct,,104043.17180616742
1747408080,104056,104057,104052,104057,0.01011,1051.65,force_direct,,104020.77151335313
1747408140,104048,104080,104048,104056,0.09563,9952.7,force_direct,,104075.08104151418
1747408200,104182,104182,104048,104048,4.69,488387.37,force_direct,,104133.76759061833
1747408260,104206,104207,104182,104182,0.8129,84697.59,force_direct,,104191.8932217985
1747408320,104207,104207,104172,104206,0.748,77932.96,force_direct,,104188.44919786097
1747408380,104159,104294,104159,104207,4.27,445104.03,force_direct,,104239.81967213117
1747408440,104152,104164,104130,104159,0.1738,18093.37,force_direct,,104104.54545454544
1747408500,104179,104185,104116,104152,0.0532,5540.26,force_direct,,104140.22556390979
1747408560,104152,104179,104152,104179,0.05475,5702.42,force_direct,,104153.7899543379
1747408620,104060,104152,104060,104152,0.006047,629.31,force_direct,,104069.78667107655
1747408680,104046,104063,104046,104060,0.004964,516.56,force_direct,,104061.24093473006
1747408740,104043,104046,104040,104046,0.0004476,46.57,force_direct,,104043.7890974084
1747408800,104039,104066,104039,104043,0.02781,2893.42,force_direct,,104042.43078029486
1747408860,104000,104039,103956,104039,0.04121,4284.76,force_direct,,103973.79276874546
1747408920,103945,104000,103907,104000,4.54,471744.49,force_direct,,103908.47797356828
1747408980,103963,103963,103945,103945,0.00531,552.03,force_direct,,103960.45197740113
1747409040,103914,103964,103907,103963,0.5308,55153.31,force_direct,,103906.00979653352
1747409100,103939,103939,103907,103914,2.478,257478.54,force_direct,,103905.78692493946
1747409160,103938,103939,103919,103939,0.056,5820.05,force_direct,,103929.46428571429
1747409220,103938,103954,103937,103938,0.007831,814.04,force_direct,,103950.96411697101
1747409280,103930,103966,103930,103938,0.1908,19836.58,force_direct,,103965.30398322853
1747409340,103885,103930,103885,103930,9.058,941159.81,force_direct,,103903.71053212631
1747409400,103904,103923,103882,103885,0.2776,28840.49,force_direct,,103892.25504322766
1747409460,104000,104000,103882,103904,0.7864,81698.24,force_direct,,103888.91149542219
1747409520,104000,104000,103930,104000,0.1953,20313.84,force_direct,,104013.51766513057
1747409580,104067,104071,104000,104000,1.445,150256.85,force_direct,,103983.97923875433
1747409640,104093,104123,104067,104067,0.09322,9704.65,force_direct,,104104.80583565758
1747409700,104085,104093,104071,104093,0.04519,4704.04,force_direct,,104094.7112192963
1747409760,104110,104116,104085,104085,0.3357,34953.81,force_direct,,104122.16264521894
1747409820,103998,104119,103998,104110,0.1766,18385.26,force_direct,,104106.79501698753
1747409880,103941,104062,103933,103998,0.6327,65808.9,force_direct,,104012.80227596016
1747409940,103913,103987,103913,103941,0.4178,43424.94,force_direct,,103937.14696026807
1747410000,103968,103986,103913,103913,0.252,26205.72,force_direct,,103990.95238095238
1747410060,104002,104002,103968,103968,0.01334,1387.1,force_direct,,103980.50974512743
1747410120,104031,104049,104002,104002,3.762,391293.73,force_direct,,104012.1557682084
1747410180,104061,104061,104021,104031,0.08698,9051.58,force_direct,,104065.07243044378
1747410240,104052,104062,104052,104061,0.05108,5315.27,force_direct,,104057.75254502741
1747410300,104030,104079,104030,104052,0.1093,11372.55,force_direct,,104048.94784995426
1747410360,104055,104065,103995,104030,0.9255,96250.82,force_direct,,103998.72501350622
1747410420,104072,104073,104041,104055,0.05895,6134.1,force_direct,,104055.97964376591
1747410480,103982,104072,103969,104072,0.1294,13456.49,force_direct,,103991.42194744978
1747410540,103974,103984,103956,103982,0.07971,8287.99,force_direct,,103976.79086689248
1747410600,104001,104056,103974,103974,0.1809,18815.35,force_direct,,104009.67385295742
1747410660,103943,104001,103938,104001,0.2079,21614.22,force_direct,,103964.50216450216
1747410720,103966,103966,103943,103943,0.02441,2537.12,force_direct,,103937.73043834494
1747410780,104007,104021,103966,103966,0.04955,5154.58,force_direct,,104027.85065590314
1747410840,104012,104013,104006,104007,0.02823,2935.74,force_direct,,103993.62380446332
